title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating
‘A lot of micro management and terribly target focus across the whole bank.’,Business Banking Manager,NAB provides good employee benefits.,NAB need to be more staff and customer focus instead of target focus.,Recommends working here: No,Rates salary as: Average,3 years ago,Brisbane,2.0,3.0,3.0,1.0,4.0,1.0,1.0
‘Branch manager’,Branch Manager,Some great people. Opportunity to develop own career.,Terrible work life balance. Expected to work several hours overtime daily.,Recommends working here: No,Rates salary as: Average,2 years ago,Melbourne,4.0,1.0,3.0,2.0,4.0,4.0,2.0
‘Good place to work just challenging at times.’,Senior Manager,Great group of people,Process for change delivery difficult. Lots of red tape,Recommends working here: Yes,Rates salary as: Average,3 years ago,Melbourne,2.0,4.0,4.0,2.0,1.0,5.0,4.0
‘No work life balance’,Small Business Manager,Able to move around the country.,Work amounts are huge.,Recommends working here: No,Rates salary as: Low,4 years ago,"Canberra, Australian Capital Territory, Australia",4.0,1.0,1.0,2.0,3.0,3.0,1.0
"‘Great pay,  terribly stressful place to work with no work life balance. ’",Product Manager,The pay and bonuses ,"Getting things done ,  and the bad culture of the organisation ",Recommends working here: No,Rates salary as: High,1 year ago,"Melbourne VIC, Australia",3.0,1.0,4.0,2.0,1.0,3.0,2.0
‘Had been one of the lowest points in my professional career.’,Senior Consultant,Work life balance is great.,"Poor leadership, bad management",Recommends working here: No,Rates salary as: High,6 months ago,"Melbourne VIC, Australia",1.0,4.0,1.0,1.0,3.0,1.0,1.0
‘Have loved working there over the ten years but they expect you to give up your lif.’,Business Banker,They pay very well!!,There is no work life balance. They expect you to pretty much be on call 24/7,Recommends working here: No,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,2.0,2.0,3.0,5.0,5.0,3.0
‘Not easy if regional’,Branch Manager,"Colleagues who know how things work
Branch security is good","Being expected to just know things without training.
Multitude of different systems and reporting to do your job.
Pay is lower than most other banks",Recommends working here: No,Rates salary as: Low,1 year ago,"Western Australia, Australia",4.0,3.0,3.0,4.0,1.0,3.0,3.0
‘Valuable’,Head Of Operations,"Opportunities
Leadership development","Constant expense focus
Annual redundancies
Compliance burden",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,2.0,5.0,4.0,4.0,4.0,4.0
‘Good Starting Point and terrible finishing point.’,"Advisor Sales, Banker",It's the group 4 bank,Management has autocratic and doesn't want leadership attributes for you. They only need followers and flatterers.,Recommends working here: No,Rates salary as: Low,2 years ago,"Docklands VIC, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0
‘Enjoyable and made friends for life’,Personal Assistant,"People, benefits, salary",Constant change within business & organisation ,Recommends working here: Yes,Rates salary as: Average,3 months ago,"Docklands VIC, Australia",4.0,4.0,4.0,3.0,4.0,3.0,4.0
‘Fantastic’,Finance Analyst,Great work life balance,Like any working environment,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,3.0,3.0,4.0,4.0,4.0,5.0
‘We succeed because of the commitment of front line staff to deliver for clients.’,Director,Strong credit process - other banks poach because of our process.,Bureaucratic and needing strong leadership,Recommends working here: No,Rates salary as: Average,4 years ago,"Perth, Western Australia, Australia",3.0,4.0,3.0,2.0,2.0,4.0,3.0
"‘Good work life balance, great to work as contractor but would not recommend for permanent ’",Solutions Architect,Going through technology transformation so get to work latest tech.,"Too much Red tape/governance, more talk and less walk",Recommends working here: No,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",2.0,5.0,4.0,1.0,2.0,4.0,2.0
"‘I had a rough time working at NAB, struggled with work life balance, they dont treat everyone equal’",Banking Advisor,"Nothing much, sometimes they give out surprises training which can be interesting",No support from Team leaders/Managers,Recommends working here: No,Rates salary as: Average,1 year ago,"Perth WA, Australia",2.0,1.0,2.0,1.0,3.0,4.0,2.0
‘Living in Melbourne is good to have NAB here as it provides ample opportunity for career advancement’,Management Assurance,Flexible work conditions,Head office politics,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0
‘Great for a new entrant’,Branch Manager,Ability to move around a lot,Low pay and no work life balance,Recommends working here: No,Rates salary as: Low,4 years ago,Melbourne,5.0,3.0,3.0,3.0,3.0,5.0,3.0
‘Good place to work for large corporation’,Risk Manager,Good work life balance and flexibility,"Limited career opportunities, some beaurocracy",Recommends working here: Yes,Rates salary as: High,2 years ago,"Docklands, Victoria, Australia",3.0,4.0,4.0,3.0,4.0,4.0,4.0
‘More give less take’,Banking Adviser,Great colleauges and work environment,Technology and processes,Recommends working here: Yes,Rates salary as: High,4 years ago,Toombul,5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘Chalenges and opportunities in equal measure’,Change Analyst,"Building facilities, location, people","Pressure, hietarchy and constant change",Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,4.0,4.0,5.0,4.0
‘If only things didnt have to change. Would have recommended it no end a few years back but not now with the directions the company is going. ’,Customer Service Adviser,"Back in the day it was an excellent place to work, very customer focused and listened to staff.",Management has their heads in the clouds and has no idea of the day to day battle front line staff face.,Recommends working here: No,Rates salary as: Average,1 year ago,"South Australia, Australia",4.0,2.0,2.0,1.0,3.0,2.0,3.0
‘Validation of the royal commission for financial industry Hayne report and the recommendations for deep cultural change. ’,Human Resources Manager,Inside the banking industry ,"Overused PR as a core capability. At all levels of management, too much focusing on day to crises but not on leading change. ",Recommends working here: No,Rates salary as: High,1 year ago,"Melbourne VIC, Australia",2.0,3.0,1.0,1.0,3.0,2.0,2.0
‘Fantastic’,Ops Associate,People are fa drastic and their focus on the development of the people is very nice,"Moving jobs and increasing your salary would have to be the worst part
But that's always the same when you are starting out I auppose",Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,5.0,5.0,5.0,5.0,4.0,5.0
"‘Love the customers, the staff but no one should have to push sell to keep their job.’",Customer Service Role,The customers & the staff.,Always having to sell products to customers that don't need or want it just to get my stats,Recommends working here: No,Rates salary as: Average,3 months ago,"Sorrento VIC, Australia",2.0,3.0,3.0,5.0,4.0,4.0,4.0
‘Has gone downhill’,CSR,"You do get good benefits once you are a perm staff member.
Discount on interest rates ect.
Peopl are awesome","The career development isn't great  
Training is rushed and not well organized.",Recommends working here: No,Rates salary as: Low,4 years ago,"Docklands, Victoria, Australia",2.0,2.0,2.0,1.0,3.0,4.0,4.0
"‘It was excellent a lot of days, other days were dry’",Home Loan,"The company is good, there is a lot of opportunities",The people are just so unbearable,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Rhodes, New South Wales, Australia",5.0,4.0,3.0,2.0,2.0,5.0,4.0
‘Great employer who cares about their staff and developing their best qualities’,Executive Assistant / State Team Co-ordinator,Great team environment,Technology would sometimes play catch-up,Recommends working here: Yes,Rates salary as: High,4 years ago,"Perth, Western Australia, Australia",5.0,5.0,5.0,5.0,5.0,5.0,4.0
‘Very Good’,Inestment Analyst,Flexible working arrangements,Leadership at low level is not up to it.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",5.0,5.0,4.0,4.0,3.0,5.0,5.0
‘Challenging’,Customer Service Representative,The good things are the hours you get to work and your pay rate.,"Challenges would be remembering how to process everything in the correct way, remembering policies and procedures and ALOT of product knowledge",Recommends working here: No,Rates salary as: Average,4 years ago,"Wangaratta, Victoria, Australia",1.0,3.0,2.0,1.0,1.0,2.0,2.0
"‘A great place to work when you have a family, with plenty of opportunity.’",Consultant,"Opportunity, flexibility and benefits",Large corporate beauraucracy at times,Recommends working here: Yes,Rates salary as: High,4 years ago,"Victoria, Australia",4.0,4.0,5.0,4.0,4.0,4.0,5.0
"‘Ok to have on your resume, but you won't enjoy your time there.’",Banking Advisor,Good staff benefits.,Manangement and system that fail constantly.,Recommends working here: No,Rates salary as: Average,2 years ago,"Canberra ACT, Australia",1.0,1.0,1.0,1.0,3.0,5.0,1.0
